lat,lon,name,category,address
13.0234762,80.2124583,Masjid-E-Hameediya,Mosque,"Munusamy St, Sarathy Nagar, Saidapet, Chennai, Tamil Nadu 600015, Chennai"
13.0292567,80.2116943,Masjid -E- Taqwa,Mosque,"Shop No. 11, Muslim Welfare Association 133, Lake View Road, 123, Erikarai St, West Jafferkhanpet, Chennai, Tamil Nadu 600083, Chennai"
13.0290526,80.2041821,Moonisharwarar Temple,Hindu Temple,"D1-D16, Thirunagar, West Jafferkhanpet, Chennai, Tamil Nadu 600083, Chennai"
13.0303944,80.2016274,Sakthi Vinayagar Temple,Hindu Temple,"Guru Shev St, Sathyamurthy Block, West Jafferkhanpet, Chennai, Tamil Nadu 600083, Chennai"
13.0287818,80.2085213,Arulmigu Lakshmi Ganapathy Temple,Hindu Temple,"Jawaharlal Nehru Rd, Kasi Estate, Jafferkhanpet, Chennai, Tamil Nadu 600089, Chennai"
13.0292018,80.2124386,Arulmigu Sri Gangai Amman Koil,Hindu Temple,"Number 47, Gangai Amman Koil St, Chennai, Tamil Nadu 600083, Chennai"
13.0284767,80.1969793,Arulmigu Sri Angala Easwari Muneeswarar Aalayam,Hindu Temple,"Ekkatuthangal, Chennai, Tamil Nadu 600089, Chennai"
13.1004978,80.1886142,Padavattaman Kovil,Hindu Temple,"Chennai Tiruvallur High Rd, TVS Industries, Padi, Chennai, Tamil Nadu 600050, Chennai"
12.865767,80.1364639,Sri Lakshmi Kuberar Temple,Hindu Temple,"Kuberan, Koil Road, Rathinamangalam, Tamil Nadu 600127, Chennai"
12.9856365,80.1934709,Shri Raghavendra Swamy Mutt (Mrithike Brindavana),Hindu Temple,"10th Street, Nanganallur, Chennai"
13.0859933,80.2791339,Kandhakottam Temple,Hindu Temple,"Rasappa Chetty Street, Park Town,, Chennai"
12.9780803,80.2550194,Muthumariamman temple,Hindu Temple,", Chennai"
12.9793385,80.2541337,Selliyamman temple,Hindu Temple,", Chennai"
12.9690306,80.1858143,Gangaiamman Temple,Hindu Temple,", Chennai"
13.0332048,80.2787726,St. Thomas Pole,Historical Monument,", Chennai"
12.9922488,80.148021,Perumal Temple,Hindu Temple,", Shiv Shankar Nagar, Pozhichalur, Chennai"
12.9898051,80.1465788,Sri Pidari Kalliamman Temple,Hindu Temple,", Chennai"
13.0408128,80.2396335,Panchamuga Vinayakar Koil,Hindu Temple,", Chennai"
13.0461993,80.2429215,Shree Shantinath jain temple,Place of Worship,", Chennai"
13.049367,80.2468199,Gurdwara sahib,Place of Worship,", Chennai"
13.093331,80.1814464,Puthu Koil,Hindu Temple,", Chennai"
12.9053685,80.2066033,LLM Church,Church,"Shanthi Nagar 4th Street, Perumbakkam"
12.9188484,80.1238826,Bishop Heber Chapel,Church,", Chennai"
12.9741318,80.183337,Thanthai Periyar Statue,Historical Monument,", Chennai"
12.9479956,80.161851,Agastheeswarar Temple,Hindu Temple,", Chennai"
13.0504063,80.2126842,Masjid E Haqqani,Mosque,"Arcot Rd, Sarvamangala Colony, Vadapalani, Chennai, Tamil Nadu 600026, Chennai"
12.8460002,80.2260779,Lord Shiva Temple - Navaleswarar and Akilandeswari Temple,Hindu Temple,"Rajiv Gandhi Street, Navalur, OMR, Chennai"
13.0842033,80.2560476,Aysha Masjid,Mosque,", Chennai"
13.0678837,80.2841124,75th Anniversary of Independence Monument,Historical Monument,", Chennai"
13.0879678,80.2899079,Bombardment of Madras Site,Historical Monument,", Chennai"
13.0903244,80.2872994,St. Mary's Co-Cathedral Office,Place of Worship,", Chennai"
13.06416,80.2857739,Puratchi Thalaivi Amma Dr. J. Jayalalithaa Memorial,Historical Monument,", Chennai"
12.9435431,80.2032388,Temple,Place of Worship,", Chennai"
12.9571409,80.1816509,Bhavani Amman Temple,Place of Worship,", Chennai"
13.0592742,80.2439992,Shri Prasanna Venkatesa Perumal Temple,Hindu Temple,", Chennai"
13.0820557,80.2729492,Sir Charles Trevelyan Memorial,Historical Monument,", Chennai"
13.0889988,80.2899841,Esplanade Boundary Marker,Historical Monument,", Chennai"
13.043153,80.2796808,State Emblem Monument,Historical Monument,", Chennai"
13.0785866,80.2860043,Robert Clive Memorial,Historical Monument,", Chennai"
12.9890268,80.269678,Arupadaiveedu Temple Beach,Beach,", Chennai"
13.0323338,80.243172,Alstom Metropolis,Historical Monument,", Chennai"
13.0938421,80.2919227,Jesus Calls,Church,", Chennai"
13.0469821,80.2501704,JEeva Illam,Historical Monument,", Chennai"
13.0812606,80.2713741,Cannon,Historical Monument,", Chennai"
13.0813815,80.2719592,Cannon,Historical Monument,", Chennai"
13.1182788,80.2123729,Pillaiyar Kovil,Hindu Temple,"Poompuhar Nagar 1st Main Road, Chennai"
13.1172532,80.2110826,Moogambigai Amman Kovil,Hindu Temple,"Poompuhar Nagar 1st Main Road, Chennai"
12.9985702,80.1919684,T-55,Historical Monument,", Chennai"
12.8023552,80.248694,Blue Flag Beach,Beach,", Chennai"
13.0734541,80.2732181,May Day Monument,Historical Monument,", Chennai"
13.0672252,80.2696676,India Post Philatelic Bureau,Museum,", Chennai"
13.02224,80.2312857,Government Quarter Mosque,Mosque,", Chennai"
13.0193927,80.2246204,Marmalong Bridge (1728-1966) Monument,Historical Monument,", Chennai"
13.0804251,80.280738,Chennai Zero Mile,Historical Monument,", Chennai"
13.0908999,80.2876055,Former site of Binny Mills Building,Attraction,", Chennai"
13.2022111,80.1534742,Muneeswarar Temple,Hindu Temple,", Chennai"
12.868728,80.24203,Sengaeni amman Kovil,Hindu Temple,", Chennai"
12.8666425,80.2410836,Thandhoni Amman kovil,Hindu Temple,", Chennai"
12.8675238,80.2419453,Sundara Vinayagar Kovil,Hindu Temple,", Chennai"
13.015029,80.2088169,Masjid ul mubarak,Place of Worship,"Labor Colony Road, Chennai"
13.0150033,80.2088174,Masjid ul Mubarak,Mosque,"Labor Colony Roas, Chennai"
13.0860491,80.1718666,Arulmigu Santana Srinivasa Perumal Temple,Hindu Temple,", Chennai"
13.1271903,80.124603,Vinayagar Temple,Hindu Temple,", Chennai"
13.0054087,80.1939606,Pope John Paul II,Historical Monument,", Chennai"
13.0053135,80.1939524,Mother Teresa,Historical Monument,", Chennai"
13.0258864,80.2304012,Fourbeck Bridge (Marmalong Brook Bridge) Monument,Historical Monument,", Chennai"
13.0055545,80.2015429,Lt. Col. Samuel Dalrymple (Madras Artillery) Cupola,Historical Monument,", Chennai"
13.0456353,80.2574632,The Nation Remembers,Historical Monument,", Chennai"
12.9517604,80.1839503,CSI St.Paul's Church,Church,", Chennai"
12.873241,80.2213267,Colonel Dr. Jeppiaar Memorial,Historical Monument,", Chennai"
13.0600464,80.2444928,Arulmigu Draupadi Amman Thirukkoil,Place of Worship,", Chennai"
13.0118858,80.2536087,Nagamariamman Puthu Koil,Hindu Temple,", Chennai"
13.1255895,80.1994297,Murugan koil,Hindu Temple,", Chennai"
13.1395818,80.2057846,Koil,Hindu Temple,", Chennai"
13.1369959,80.2058758,New koil,Hindu Temple,", Chennai"
13.1232313,80.2015939,Pilayar koil,Hindu Temple,", Chennai"
12.8537314,80.1986604,LILY OF THE VALLEY FULL GOSPEL CHURCH,Place of Worship,"BUDDHABIRAN STREET, Chennai"
12.8368924,80.1264213,Sri Sidhi Vinayakar Temple,Hindu Temple,"UniHomes 1, Chennai"
13.0336214,80.2152226,Panchamukha Hanuman Temple,Hindu Temple,", Chennai"
12.9097806,80.1602979,Karumari Amman Thirukovil,Hindu Temple,", Chennai"
12.9368414,80.1431,Sri Gangaiamman Aalayam,Hindu Temple,", Chennai"
12.9361118,80.1430503,Sri Devi Muthalamman Aalayam,Hindu Temple,", Chennai"
12.8405315,80.1530341,Main gate 1,Historical Monument,", Chennai"
13.0533969,80.2833328,"Marina Beach,Chennai",Beach,", Chennai"
13.1273158,80.1508959,Shakti Vinayagar Temple,Hindu Temple,", Chennai"
13.1208091,80.1472459,Guruvayur Krishnan Temple,Hindu Temple,", Chennai"
13.0143879,80.1562239,Sakthi Vinayagar Kovil,Hindu Temple,", Chennai"
13.0726247,80.2316906,Arulmigu Kolaathamman Vembuliamman Thirukoil,Hindu Temple,"Harrington Road, Chennai"
13.0723949,80.230329,Sri Subramanyar Devasthanam,Hindu Temple,", Chennai"
13.0743379,80.2301237,Arulmigu Mangaliamman thirukovil,Hindu Temple,", Chennai"
13.0728163,80.2524772,Om Sakthi Muneeswarar Temple,Hindu Temple,"Mayor Ramanathan Road (Spur Tank Road), Chennai"
13.1344145,80.2324526,Holy Family Shrine,Church,", Chennai"
13.139952,80.2368359,Saint Sebastian's Church,Church,", Chennai"
13.0529483,80.2135971,Arulmigu Vadapalani Murugan Temple,Hindu Temple,"Palani Andavar Koil St, Vadapalani"
13.1316491,80.2622542,eswaran park,Park,", Chennai"
13.0916867,80.1925477,ONGC Park,Park,", Chennai"
13.0125753,80.1975008,Our Lady of Good Health,Historical Monument,", Chennai"
13.0143562,80.1944406,Cross of Sacrifice,Historical Monument,", Chennai"
13.0166156,80.175082,Periya Palayathu Amman Temple,Place of Worship,"Manapakkam Main Road, Chennai"
13.0525821,80.2848399,Marina Beach,Beach,", Chennai"
13.0260614,80.2785099,Santhome Beach,Beach,", Chennai"
13.0440022,80.2377658,Jeeva Park,Park,", Chennai"
13.0432712,80.2381145,Ramakrishna Mission School Ground,Park,", Chennai"
13.0458886,80.2343274,Somasundaram ground,Park,", Chennai"
13.0359288,80.2301384,Siva Vishnu Temple,Hindu Temple,", Chennai"
13.0563945,80.2422282,Independence Day Park,Park,", Chennai"
13.0266155,80.2446164,Kotturpuram Park,Park,", Chennai"
13.0895456,80.2720251,People's Park,Park,", Chennai"
13.0365861,80.2633923,Nageswara Rao Park,Park,", Chennai"
13.050612,80.2540109,Kalaignar Noorandu Poonga,Park,", Chennai"
13.0917593,80.2212506,Bougainvilla Park,Park,", Chennai"
13.0866141,80.2142635,Anna Nagar Tower Park,Park,", Chennai"
13.0336795,80.269926,Sri Karpakambica udanurai Kapaleeswarar temple,Hindu Temple,", Chennai"
13.0250485,80.2719316,Alphonso Government play ground,Park,", Chennai"
13.0632226,80.2485809,Haddows Road Park,Park,", Chennai"
12.9992197,80.2280289,Guindy National Park,Attraction,", Chennai"
12.9811808,80.1858214,Independence Day Park,Park,", Chennai"
13.050644,80.2515356,Senmozhi Poonga,Park,"Cathedral Road, Chennai"
13.1076254,80.2885883,Anna Park,Park,", Chennai"
13.1043166,80.2935584,Royapuram,Historical Monument,", Chennai"
13.1399641,80.2898441,MPT Ground,Park,", Chennai"
13.1383394,80.2932828,Anna Park,Park,", Chennai"
13.0703023,80.2275305,Mehta Nagar Ground,Park,", Chennai"
13.0520617,80.225521,Circular Park,Park,", Chennai"
13.0431227,80.1953578,Sector 10 Ground,Park,", Chennai"
13.0564414,80.207714,Gandhinagar Playground,Park,", Chennai"
13.0586993,80.2060612,Periyar Ground,Park,", Chennai"
13.0300845,80.251876,Kalaignar Karunanidhi Park,Park,", Chennai"
13.0870086,80.2827765,MMC Ground,Park,", Chennai"
13.0795606,80.2640677,St. Andrew's Church,Church,"Whannels Road, Chennai"
13.0529619,80.2135899,Vadapalani Andavar Temple,Hindu Temple,"Palani Andavar Koil St, Vadapalani, Chennai, Tamil Nadu 600026"
13.0375701,80.2363965,Natesan Park,Park,", Chennai"
13.0371628,80.2356263,Corporation Ground,Park,", Chennai"
13.047801,80.2506784,Park 113,Park,", Chennai"
12.8827316,80.0919655,Arignar Anna Zoo Park,Zoo,", Chennai"
13.0135764,80.190172,Chennai Trade Center,Attraction,", Chennai"
13.0043849,80.2368641,"Children's Park, Guindy",Zoo,", Chennai"
12.9985165,80.2524928,Indira Nagar Park,Park,", Chennai"
13.0023156,80.1961171,St. Thomas Garrison Church,Church,", Chennai"
12.9998897,80.2613884,Shastri Nagar Ground,Park,", Chennai"
13.0787709,80.2866688,St. Mary's Church,Church,", Chennai"
13.0771966,80.2877268,Fort Park,Park,", Chennai"
12.9925312,80.2703577,Ashtalakshmi Temple,Hindu Temple,", Chennai"
12.9856667,80.2353291,Narmada,Garden,", Chennai"
12.9854337,80.2376885,Sangam Ground,Garden,", Chennai"
13.0786272,80.225091,Thiru Vi Ka Park,Park,", Chennai"
13.0815187,80.2204206,Crescent Ground,Park,", Chennai"
13.096234,80.2529357,Patel Park,Park,", Chennai"
13.0955484,80.2574838,Ramanujalu Park,Park,", Chennai"
13.0644246,80.2850437,M.G.R Memorial,Park,", Chennai"
13.0656924,80.2848846,Anna Memorial,Park,", Chennai"
13.0618249,80.2820818,Public Works Department,Historical Monument,", Chennai"
13.0219442,80.2682793,Tholkappiar Ecological Park,Park,", Chennai"
13.0173105,80.1911985,Sri Kothandaramar temple,Hindu Temple,", Chennai"
13.0689791,80.2078591,Jai Nagar Park,Park,", Chennai"
13.0274891,80.2018882,Defence Colony Park,Park,", Chennai"
13.1610459,80.2991253,Thiyagarajaswamy Temple,Hindu Temple,", Chennai"
13.0282976,80.241787,Corporation Playground,Park,", Chennai"
13.0415963,80.2050034,Sivan Park,Park,", Chennai"
13.0218729,80.2550668,CORPORATION PARK,Park,", Chennai"
13.0196576,80.2432007,Senior Citizens Park,Park,", Chennai"
13.0127435,80.2427845,Periyar Science and Technology Centre,Attraction,", Chennai"
13.0574559,80.2645302,C.S.I. Wesley Church,Church,", Chennai"
12.8961093,80.2460439,Kart Attack Go Karting,Attraction,", Chennai"
13.0228623,80.2166761,Sri Prasanna Venkatesa Narasimha Perumal Temple,Hindu Temple,"Perumal Koil Street, Chennai"
12.9464411,80.1447295,SBI colony childrens park,Park,", Chennai"
13.0944114,80.2787347,Arulmigu Arunachaleswarar And Varadarajan Perumal Temple,Hindu Temple,"Palappan Street, Chennai"
13.0990861,80.2832213,Assumption Church,Church,", Chennai"
13.0504101,80.2805345,Annie Besant Park,Park,", Chennai"
13.0613103,80.2725311,Thiruveteeswarar Koil,Hindu Temple,", Chennai"
13.10912,80.2428444,Corporation Ground,Park,"Perambur High Road, Chennai"
12.9789844,80.2676515,Valmiki Nagar Beach,Beach,", Chennai"
13.0235462,80.2452803,Kotturpuram Tree Park,Park,", Chennai"
12.9726283,80.132766,Sooriamman Koil pond,Attraction,", Chennai"
12.9720373,80.1325067,Sooriamman Temple,Hindu Temple,", Chennai"
13.0063383,80.2470187,Madhya Kailash,Hindu Temple,", Chennai"
13.0973524,80.1872131,Tiruvalithayam Tiruvallesvarar Temple - Gurusthalam,Hindu Temple,"Sivan Kovil Road, Padi, Chennai, Tamil Nadu 600050, Chennai"
13.0050749,80.1935267,St. Thomas Mount Hill Shrine,Church,", Chennai"
12.9789248,80.2622535,Thiruvalluvar Nagar Park,Park,", Chennai"
12.970246,80.2470128,Chennai Corporation Park,Park,", Chennai"
13.0398848,80.2553779,Asthika Samajam,Hindu Temple,", Chennai"
13.038723,80.2493711,Subramania Temple,Hindu Temple,", Chennai"
13.0390788,80.2462211,Alaiamman Koil,Hindu Temple,", Chennai"
13.0846899,80.2701756,Periamet Masjid,Mosque,"Raja Muthiah Road, Chennai"
13.0299021,80.1101897,Kamakashi Amman Temple,Hindu Temple,", Chennai"
12.9388718,80.1759353,Sri Neela Varna Perumal Temple,Hindu Temple,", Chennai"
13.0203438,80.2247487,Advent Christian Church,Church,"Anna Salai (Mount Road), Chennai"
13.0199923,80.2199247,Kamaatchi Amman Kovil,Hindu Temple,", Chennai"
13.0200441,80.2204747,Pillayar Kovil,Hindu Temple,"Chetty Street, Chennai"
12.9713748,80.223285,VPG Selva Nagar Park,Park,", Chennai"
12.9790985,80.2290737,Baby Nagar Sports Park,Park,", Chennai"
12.8229336,80.2433524,Hindu House,Museum,", Chennai"
12.822979,80.2436043,Hindu House,Museum,", Chennai"
12.8224852,80.2434157,Syrian Christian House,Museum,", Chennai"
12.9683306,80.2207369,Nathan Subramaniam Colony Park,Park,", Chennai"
12.9345503,80.2035537,Shri Aadhipureeswarar Temple,Hindu Temple,", Chennai"
12.9860017,80.1953778,Ayyappan Temple,Hindu Temple,", Chennai"
13.0345919,80.2715552,Jain Temple,Place of Worship,", Chennai"
13.0334291,80.2686576,Mylapore Kapaleeshwarar Temple Tank,Historical Monument,", Chennai"
13.0282685,80.2730293,Dhyana Jesuit Ashram,Church,", Chennai"
13.030582,80.2706965,Kesava Perumal Temple,Hindu Temple,", Chennai"
13.0324835,80.269617,Veleeswarar Temple,Hindu Temple,", Chennai"
13.0312842,80.2675943,Ramakrishna Math Universal Temple,Place of Worship,", Chennai"
13.037171,80.2670673,Navashakthi Vinayakar Koil,Hindu Temple,", Chennai"
13.0256949,80.2727339,Lazarus Church Road Park,Park,", Chennai"
13.0354417,80.2600348,Piliyar Koil,Hindu Temple,", Chennai"
13.0327441,80.2647479,Shirdi Sai Baba Temple,Hindu Temple,", Chennai"
13.0541065,80.2417681,Valluvar Kottam,Attraction,", Chennai"
13.0601301,80.2413212,Agatheeswarar Temple - Sukran Stalam,Hindu Temple,"Sivaganga Road, Chennai"
13.0397641,80.2680138,Mylapore Anjaneya Temple,Hindu Temple,", Chennai"
13.0379625,80.2713818,Mundakanniamman Koil,Hindu Temple,", Chennai"
13.0762111,80.2675233,Perumal Koil,Hindu Temple,", Chennai"
13.0776205,80.2692603,Queenship Mary Church,Church,", Chennai"
13.075815,80.2668163,Shanti Gurudev Temple,Place of Worship,", Chennai"
13.0810562,80.2723897,Siddique Sarai,Mosque,", Chennai"
13.0262332,80.2661428,Arulmigu sri salai muneeswarar temple,Hindu Temple,", Chennai"
13.021812,80.253551,GANESH TEMPLE,Hindu Temple,", Chennai"
13.0495709,80.2802685,Vivekanandar Illam,Attraction,", Chennai"
13.044961,80.2605873,CSI Church of the Good Shepherd,Church,", Chennai"
13.0627284,80.2614016,Taj Connemara Hotel,Historical Monument,"Binny Road, Chennai"
13.0650107,80.2672296,Bharat Insurance Building,Historical Monument,", Chennai"
13.0281069,80.2348857,Nawab Fazeelathunnisa Begum Sahiba Masjid,Mosque,", Chennai"
13.0218332,80.2262762,Arulmigu Pidari Sri Ilan Kaliamman Temple,Hindu Temple,"Near the Saidapet bus terminus, Anna Salai, Periyapet, Saidapet, Chennai, Tamil Nadu 600015, Chennai"
13.0359857,80.2249945,Kasi Viswanathan Kovil,Hindu Temple,", Chennai"
13.0318366,80.2211772,Sri Adhi Chenna kesava perumal Temple,Hindu Temple,"Old Mambalam Road, Saidapet"
13.034613,80.2254945,Sri Kothandaramar Temple,Hindu Temple,"Kothanda Rama Koil Street, Chennai"
13.0228564,80.2166275,Sri Prasanna Venkatesa Narasimha Perumal Sannadhi,Hindu Temple,", Chennai"
13.0248318,80.2151911,ECI,Church,", Chennai"
13.0156501,80.2244423,New Life Assembly of God,Church,", Chennai"
13.015864,80.2096028,Temple,Hindu Temple,", Chennai"
13.0752168,80.2719575,Zion Church,Historical Monument,", Chennai"
13.0721986,80.2671425,Langs Garden Park,Park,", Chennai"
13.0689836,80.2664781,Komaleshwaran temple,Hindu Temple,", Chennai"
13.0497258,80.2232221,Ganesh Temple,Hindu Temple,", Chennai"
13.0336348,80.2151912,Anjaneya Swami Temple,Hindu Temple,", Chennai"
13.0336348,80.2151963,Panchamukha Anjaneyar Kovil,Hindu Temple,", Chennai"
13.0881537,80.2782726,Ekambareswara Koil,Hindu Temple,", Chennai"
13.090941,80.2771593,bhaira mattam,Hindu Temple,", Chennai"
13.0550877,80.2551036,Thousand Lights Mosque,Mosque,", Chennai"
13.1083129,80.2947065,St Peters Church,Church,", Chennai"
13.1007214,80.27774,Sri Kasi Viswanathar Temple,Hindu Temple,"Krishnappa Tank Street, Chennai"
13.1038024,80.2885775,Maadi Poonga,Park,", Chennai"
13.088919,80.2630453,St Paul's Church,Church,", Chennai"
13.0640565,80.2247145,Gill Nagar Park,Park,"Shanmuganar Salai, Chennai"
13.0691787,80.2227281,Chennai Corporation Park,Park,", Chennai"
13.0731531,80.1974116,Kurungaleswarar Shiva Temple,Hindu Temple,"Virugambakkam, Koyambedu, Chennai- 600107, Chennai"
13.0882148,80.2781824,Ekambareswarar Temple - Bhumi Stalam(Sani Stalam),Hindu Temple,", Chennai"
13.0932915,80.2879039,Kachaleeswarar Temple,Hindu Temple,", Chennai"
13.1255751,80.2864349,Arulmigu Agastheeswarar and Seniyamman Temple,Hindu Temple,", Chennai"
13.1203145,80.295957,St. Theresa's Church,Church,", Chennai"
13.1139311,80.2956188,C.S.I. World Redeemer's Church,Church,", Chennai"
13.0982113,80.2902646,Malligeswarar Temple,Hindu Temple,", Chennai"
13.1095185,80.2811919,The Cutchi Memon Masjid,Mosque,", Chennai"
13.1186457,80.2622625,Sri Karapaathira Sivaprakasa Swamigal Madaalayam,Hindu Temple,", Chennai"
13.0851603,80.2131874,Ayyappan Temple,Hindu Temple,"C-45, 2nd Avenue Road opp KHM Hospital, Anna Nagar, Chennai, Tamil Nadu 600040, Chennai"
13.1047878,80.2063558,Sri Agastheeswarar Temple,Hindu Temple,"S Mada St, Villivakkam"
13.1067979,80.2077382,Varasithi Vinayagar Temple,Hindu Temple,"Pillaiyarkoil Street, Chennai"
13.0674746,80.2847564,Children's Road Safety and Traffic Park,Park,", Chennai"
13.0873041,80.2612732,St Mathias Church,Church,", Chennai"
13.040417,80.2048852,Piilayar Koil,Hindu Temple,", Chennai"
13.0417565,80.2093323,Saint Mathias Church,Church,", Chennai"
12.9862481,80.1944102,Vishwaroopa Sri Bhakta Anjaneya Swami Temple,Hindu Temple,", Chennai"
12.9773322,80.2587841,Adven Chirstian Church,Church,", Chennai"
12.9849962,80.1880621,Ardhanareeswarar Temple,Hindu Temple,", Chennai"
13.0862677,80.2338687,ECI Church,Church,", Chennai"
13.033592,80.2331022,Sri Chakra Vinayagar Temple,Hindu Temple,"S Dhandapani St, T. Nagar, Chennai"
13.0474137,80.23952,Kamaraj Memorial House,Attraction,", Chennai"
13.0562323,80.2473302,Layman's Evangelical Fellowship,Church,", Chennai"
13.0388698,80.2741936,Virupaksheeswarar - Sapta Lingam,Hindu Temple,", Chennai"
13.0907786,80.2601203,RC Church,Church,", Chennai"
13.0664952,80.2676081,Makkah Mosque,Mosque,", Chennai"
13.0553165,80.2709819,Presentation Church,Church,", Chennai"
13.0219351,80.2693943,Rohini Garden Park,Park,", Chennai"
12.9819119,80.2672733,Sri Krishna Balarama Temple,Hindu Temple,", Chennai"
13.0169579,80.2445816,Church Building,Church,", Chennai"
13.0223782,80.2196211,Sri Bhaktha Anjaneyar Sannadhi of Sri Prasanna venkatesa perumal temple,Hindu Temple,"Jayaram Street, Chennai"
13.021957,80.2201113,Sri Sivasubramanya Swami Temple (Sengundha Kottam),Hindu Temple,"Vadhyar Subbraya mudali street, Saidapet"
13.0247123,80.2195391,Sri Kadumbadi Chinnamman Temple,Hindu Temple,"Jayaram Street, Saidapet"
12.9974723,80.2557082,Periyapalayathamman Koil,Hindu Temple,", Chennai"
12.9988781,80.2564883,Kurasani Peer Masjid,Mosque,", Chennai"
13.2794158,80.2562855,Sri Varadaraja Perumal Temple,Hindu Temple,"Sannadhi Street, Minjur"
13.2794284,80.2584896,Sri Ekambareswarar Temple,Hindu Temple,", Chennai"
13.2794274,80.2577845,Sri_Bhaktha_Anjaneyar Sannadhi of Sri Varadharaja perumal temple,Hindu Temple,", Chennai"
13.2803828,80.2558183,Sri Iyappan Temple,Hindu Temple,", Chennai"
13.2775218,80.2588734,Sri Vinayagar Temple,Hindu Temple,", Chennai"
13.2604304,80.2701203,"Thirumanangeeswarar - Thiruvudai Amman Temple, Melur",Hindu Temple,", Chennai"
13.0250324,80.221205,Koothadum pilliyar temple,Hindu Temple,"Jones Road, Saidapet"
13.0254377,80.2216494,Sri Santhana Vinayagar Temple,Hindu Temple,"Old Mambalam Road, Saidapet"
13.0646307,80.2083191,SAF Games Village Park,Park,", Chennai"
13.0738202,80.1975601,Aanjaneya Temple,Hindu Temple,"Koyambedu, Chennai"
13.0769747,80.2107236,Panjali Amman Koil,Hindu Temple,"Poonamallee High Road, Chennai"
12.8086994,80.1904517,Pudupakkam Aanjaneya Temple,Hindu Temple,", Chennai"
13.0214488,80.2214124,Sri Soundareswarar Temple,Hindu Temple,"sou, Saidapet"
13.0214339,80.2211802,Sri Varasiddhi Vinayagar Koil,Hindu Temple,", Saidapet"
13.0222394,80.2224209,Sri Angalaparameswari temple,Hindu Temple,"Vadhyar Subbraya mudali street, saidapet"
13.0202208,80.2186739,Nawab Sadatullah Khan's Jumma Masjid,Mosque,", Chennai"
13.0200067,80.2159079,Sri Ramanjayaneya Temple,Hindu Temple,"Hospital Road, Saidapet"
13.0154212,80.1549645,VGN Blooming Garden Park 2,Park,", Chennai"
13.0152918,80.153079,VGN Blooming Garden Park 1,Park,", Chennai"
13.01805,80.1530805,VND Avenue Park,Park,", Chennai"
12.9272464,80.1280795,Gandhi Park,Park,", Chennai"
12.9216996,80.1375888,Thirupur Kumaran Park,Park,", Chennai"
12.9226783,80.1176761,Fatima Church,Church,"Velachery - Tambaram Main Road, Chennai"
12.9198575,80.1280061,St Mathew's Church,Church,", Chennai"
12.9197161,80.140991,Bharathi Park,Park,", East Tambaram"
13.0428927,80.2593496,Durga Temple,Hindu Temple,", Chennai"
12.9830804,80.1931754,Guruvayoorapan Temple,Hindu Temple,", Chennai"
12.9895347,80.1914093,Shirdi Sai Baba Temple,Hindu Temple,"16th Street, Chennai"
12.9096039,80.1917962,Shridi Saibaba Temple,Hindu Temple,"Sowmiya nagar, Chennai"
12.9072461,80.2002429,Advent Christian Church,Church,"Link Road, Perumbakkam"
13.0263229,80.2189833,Chennai Corporation Play ground and Park,Park,", Chennai"
13.0261697,80.2364374,YMCA chapel,Church,", Chennai"
13.0224061,80.2247201,Sri Dharmaraja Koil,Hindu Temple,"Dharmraja Koil Street, saidapet"
13.0240145,80.2248198,Sri Sivasubramiya Swamy Temple,Hindu Temple,"Pillaiyar Koil Street, Chennai"
12.9636082,80.1144903,Sri Ranganatha Perumal Temple,Hindu Temple,", Chennai"
12.962708,80.1142176,Sri Anjaneya Swamy Sannidhanam,Hindu Temple,", Chennai"
13.0215151,80.2209776,Gandhi Park,Park,", Chennai"
13.0210416,80.2223106,Mehar Ashramam,Place of Worship,", Chennai"
13.0391687,80.2209493,Ayodhya Aswamedha Yaga Maha Mandapam,Hindu Temple,"Arya Gowda Rd, Chennai"
13.0188339,80.2224395,C.S.I. St. Thomas Church,Church,"Abdul Razzak Street, Chennai"
13.037654,80.2218419,Sai Baba Temple,Hindu Temple,"Jayashankar Street, Chennai"
13.0219681,80.2258685,CSI Meetpar Yesu Alayam,Church,"Anna Salai (Mount Road), saidapet"
13.0305306,80.2158865,Chennai Corporatin Park,Park,", Chennai"
13.0073059,80.2217364,Advent Christian Church,Church,"Velachery Main Road, Guindy"
12.9858832,80.2260826,Advent christian conference of india,Church,"Gandhi Road, Velacheri"
13.0033413,80.2382743,Chennai Snake Park,Zoo,"Guindy Park Service Road, Guindy"
13.076985,80.2644643,Adhi Ponniyamman temple,Hindu Temple,", Chennai"
13.0242843,80.2165051,Sri Veera Anjaneyar Temple,Hindu Temple,"West Perumal Koil Mada Street, Chennai"
13.0169201,80.2446697,Advent Christian Church,Church,"New Street, Chennai"
12.9637768,80.246207,"Advent Chriatian Church, Perungudi",Place of Worship,"Church road, Chennai"
12.967435,80.2487579,Bethel Prayer Assembly,Church,"Service Road, Chennai"
13.0323761,80.2204526,ECI Arputhanathar Aalayam (Church),Church,"Govindan Road, Saidapet"
13.0445386,80.2212311,MADRAS KALI BARI,Hindu Temple,"Umapathy street Extn., Chennai"
13.0361658,80.2215327,Vinayager temple,Hindu Temple,", Chennai"
13.1168179,80.1461852,Thiruvengada Nagar Park,Park,", Chennai"
13.1172786,80.1444011,Sakthi Vinayagar Temple,Hindu Temple,", Chennai"
