CellID,Lat,Lon,apartments,tourist_places,supermarkets,clothing_shops,RawScore,Score_0_1000,Rank
114.0,12.908784162642213,80.23330578512396,60.66310000801923,24.334024962579047,0.0,-6.051687033298878,78.9454379372994,483.56262215982946,214
115.0,12.908784162642213,80.24228889687387,22.924558734274807,9.04908647908675,0.0,-3.8066497032753333,28.166995510086224,424.21220703448085,380
116.0,12.908784162642213,80.25127200862377,4.153305798020335,4.059743216819156,0.0,-2.087948915648435,6.125100099191056,398.4493915510927,494
117.0,12.908784162642213,80.26025512037369,1.1191065412530556,2.1429175600732697,0.0,-1.147960070203721,2.1140640311226044,393.7612474422251,567
118.0,12.908784162642213,80.2692382321236,0.0,0.0,0.0,-0.0,0.0,391.2903056044847,621
119.0,12.908784162642213,80.27822134387351,0.0,0.0,0.0,-0.0,0.0,391.2903056044847,621
120.0,12.917827879971783,80.13449155587494,53.99397203532254,28.147068993781026,5.741834368903675,-39.64916960910695,48.23370578890031,447.6664039006977,310
121.0,12.917827879971783,80.14347466762486,38.88218070728196,28.977538352593974,6.610145158205343,-34.16908291437618,40.3007813037051,438.39431246092454,336
122.0,12.917827879971783,80.15245777937477,24.25938240877722,24.266238216304295,6.037816923664246,-19.049615891102142,35.51382165764362,432.79926013947363,346
123.0,12.917827879971783,80.16144089112467,18.14657115501137,15.210970027521583,3.7718172850645892,-4.527064459211454,32.60229400838609,429.3962338477542,357
124.0,12.917827879971783,80.17042400287458,16.429684451251873,11.322801799891531,2.2706151913877637,-0.0,30.023101442531164,426.3816445426348,376
125.0,12.917827879971783,80.1794071146245,34.251482606515886,9.692146280552189,0.7034467618858555,-10.542869972966612,34.104205675987316,431.1516851119696,349
126.0,12.917827879971783,80.18839022637441,63.61891918606132,9.827610795537208,0.44408103412967365,-25.87429068900965,48.01632032671854,447.4123213253765,311
127.0,12.917827879971783,80.19737333812432,65.90465713904089,10.922044810153897,1.066793748649598,-27.379573399602357,50.51392229824203,450.33154662537055,301
128.0,12.917827879971783,80.20635644987422,33.06930106788941,10.286734765104232,0.8577358342358178,-13.187672807194007,31.026098860035454,427.55395921502475,365
129.0,12.917827879971783,80.21533956162413,26.582158236693648,13.089654953335437,0.2807512256193285,-1.5315863434057264,38.42097807224268,436.1971772829169,340
130.0,12.917827879971783,80.22432267337405,34.3956650957367,18.785234600949533,0.0,-1.6433604120105025,51.53753928467574,451.5279616820411,299
131.0,12.917827879971783,80.23330578512396,31.94919595465536,14.653803389652825,0.0,-2.218994684521018,44.384004659787166,443.16682988463964,327
132.0,12.917827879971783,80.24228889687387,13.941848536523052,7.898966118781311,0.0,-2.0666383991748725,19.77417625612949,414.4025854119121,411
133.0,12.917827879971783,80.25127200862377,6.7934275922926854,11.171559804323865,0.0,-2.9390537920036186,15.02593360461293,408.85278594952524,434
134.0,12.917827879971783,80.26025512037369,3.2521015370959887,8.300289961431474,0.0,-1.6159346391243274,9.936456859403135,402.9041482371339,455
135.0,12.917827879971783,80.2692382321236,0.9636787938084,2.4786628832521695,0.0,-0.0,3.4423416770605697,395.3137533073103,529
136.0,12.917827879971783,80.27822134387351,0.0,0.0,0.0,-0.0,0.0,391.2903056044847,621
137.0,12.926871597301355,80.13449155587494,64.84635294458464,38.61585707498484,5.989803899182657,-42.34837351796056,67.10364040079159,469.7217958952291,247
138.0,12.926871597301355,80.14347466762486,41.46980591461165,41.6783945119728,6.531531916235597,-31.790637260629303,57.88909508219074,458.9517315980775,274
139.0,12.926871597301355,80.15245777937477,20.57190070204617,31.759995719552435,5.382308585893312,-15.965147538864805,41.749057468627115,440.0870739458299,332
140.0,12.926871597301355,80.16144089112467,13.286383873194687,18.27539819557098,3.6747085282314105,-5.1863663086217215,30.050124288375358,426.41322914905544,375
141.0,12.926871597301355,80.17042400287458,13.28173189801879,12.378293380201335,2.2875037797272477,-0.0,27.947529057947374,423.955692174672,383
142.0,12.926871597301355,80.1794071146245,54.869823265705236,9.125873091223824,1.6249188679767856,-4.303893192317426,61.31672203258842,462.9579805627348,265
143.0,12.926871597301355,80.18839022637441,109.20662736133119,6.505233023195385,1.9287548239338794,-15.69301485988537,101.9476003485751,510.44780852305416,174
144.0,12.926871597301355,80.19737333812432,115.34061783149231,6.916796267376953,2.990153509808818,-20.529436729128324,104.71813087954976,513.6860357957103,166
145.0,12.926871597301355,80.20635644987422,80.64657429580484,9.984549989798566,2.6574157888744914,-11.64111797788491,81.64742209659298,486.72073166163347,202
146.0,12.926871597301355,80.21533956162413,38.60765171086493,9.311072513243015,1.015735414814977,-3.3411385442810766,45.593321094641844,444.58029254705616,321
147.0,12.926871597301355,80.22432267337405,16.537329817892854,11.3535975568972,0.0,-0.6312628063298836,27.25966456846017,423.15170841602145,385
148.0,12.926871597301355,80.23330578512396,18.965324596466495,12.569294992182884,0.32029792035698645,-1.4245699164857317,30.430347592520633,426.85763842714044,370
149.0,12.926871597301355,80.24228889687387,17.033935613038953,15.700509807815234,0.41695217398291656,-2.312141225166849,30.839256369670252,427.3355756089871,366
150.0,12.926871597301355,80.25127200862377,16.096547266956108,16.492125346518623,0.5651631720515865,-2.6503764542200834,30.503459331306228,426.94309225045686,369
151.0,12.926871597301355,80.26025512037369,9.783868207987915,11.380275250259116,0.27912599644780606,-1.3942166592019756,20.049052795492862,414.72386420542415,407
152.0,12.926871597301355,80.2692382321236,1.302421707256752,2.972039191683246,0.0,-0.0,4.2744608989399975,396.28634362106635,518
153.0,12.926871597301355,80.27822134387351,0.0,0.0,0.0,-0.0,0.0,391.2903056044847,621
154.0,12.935915314630925,80.13449155587494,55.364123519423984,37.48297673197122,3.948537669039841,-26.63595170295557,70.15968621747948,473.29373664789205,236
155.0,12.935915314630925,80.14347466762486,36.796438274358316,45.018150215841175,4.186995942287297,-20.25381799228183,65.74776644020497,468.1370351469289,250
156.0,12.935915314630925,80.15245777937477,18.512768191183447,34.19225638939748,3.135528910177393,-6.22553770605881,49.61501578469951,449.2808945732895,306
157.0,12.935915314630925,80.16144089112467,8.51995713561919,16.977034154116257,1.7600809153165544,-1.246975657686394,26.010096547365606,421.6911992464929,389
158.0,12.935915314630925,80.17042400287458,10.146801412657545,10.181222239547218,1.573211210576488,-0.0,21.90123486278125,416.8887154558119,402
159.0,12.935915314630925,80.1794071146245,55.27694379610866,6.243430852737082,2.4845240803297273,-0.0,64.00489872917547,466.09995174669587,254
160.0,12.935915314630925,80.18839022637441,99.45756030190446,6.5370104874428625,4.266737386567734,-5.829250079293805,104.43205809662126,513.3516707066824,167
