CellID,Lat,Lon,schools,offices,apartments,tourist_places,bakeries,supermarkets,RawScore,Score_0_1000,Rank
47.0,12.813500000000001,80.0135,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
48.0,12.813500000000001,80.0225,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
49.0,12.813500000000001,80.0315,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
50.0,12.813500000000001,80.0405,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
51.0,12.813500000000001,80.0495,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
52.0,12.813500000000001,80.0585,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
53.0,12.813500000000001,80.0675,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
54.0,12.813500000000001,80.0765,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
55.0,12.813500000000001,80.0855,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
56.0,12.813500000000001,80.0945,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
57.0,12.813500000000001,80.1035,0.0,0.0,0.0,0.9242768996967996,-0.0,-0.0,0.9242768996967996,3.6510113891657903,951
58.0,12.813500000000001,80.1125,0.0,0.0,0.0,1.220309507379064,-0.0,-0.0,1.220309507379064,4.23081050671068,927
59.0,12.813500000000001,80.1215,0.0,0.0,0.0,0.6201592778938461,-0.0,-0.0,0.6201592778938461,3.0553772455769295,975
60.0,12.813500000000001,80.1305,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
61.0,12.813500000000001,80.1395,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
62.0,12.813500000000001,80.1485,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
63.0,12.813500000000001,80.1575,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
64.0,12.813500000000001,80.1665,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
65.0,12.813500000000001,80.1755,0.0,0.0,1.1990293201494453,1.2784364509168094,-0.0,-0.0,2.477465771066255,6.693032820693735,854
66.0,12.813500000000001,80.1845,0.0,0.0,34.8956283365293,3.0123422378049223,-0.0,-0.0,37.90797057433422,76.08598105007708,450
67.0,12.813500000000001,80.1935,0.0,0.0,78.10316785973151,3.194609325070817,-0.0,-0.0,81.29777718480233,161.06773958052426,292
